title	id	price	clicks	unpaid clicks	sale price	condition	availability	Dynamic Remarketing - active	Dynamic Remarketing - disapproved or invalid	Free listings - active	Free listings - disapproved or invalid	Shopping ads - active	Shopping ads - disapproved or invalid	channel	feed label	language	additional image link	age group	brand	color	cost of goods sold	custom label 0	description	gender	google product category	gtin	identifier exists	image link	item group id	link	mpn	product type	sell on google quantity	shipping weight	size
Royal Comfort Washed 100 % Cotton Sheet Set Single Charcoal | OMF	shopify_AU_7552847478981_42520708251845	60.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Refresh your bedroom with this 100% Cotton Soft Washed Sheet Set. Made from 100% cotton, that is soft to sink into during those colder nights, this luxurious sheet set will make you feel like you are sleeping in the clouds. Tailored in small quantities from premium cotton percale, the sheet set is infused with rich garment-dyed colour and then prewashed to endow the set with an ultra-soft, velvety feel. Features: - Brand: Royal Comfort - 100% cotton - European Soft washed - Neutral colour palette - Packaged in a reusable fabric bag - Available Colours: White, Royal Blue, Charcoal, Grey, Mulled Wine Online Only"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/10002569_6.jpg?v=1700670955		https://www.omf.net.au/products/royal-comfort-washed-100-cotton-sheet-set-sg-charcoal?variant=42520708251845&currency=AUD		bed sheets	197	0 kg	
Azul Table Lamp Teal | OMF	shopify_AU_7559692320965_42532135731397	204.00 AUD	1	0		new	in stock	AU		AU		AU		Online	AU	en			Cafe Lighting			Receiving Clicks	"Very now, the Azul table lamp brings earthy retro style to modern interiors. Its sculptural form is finished in a dreamy teal and tobacco glaze with a complimentary white linen look drum shade. With a 53cm height, the Azul table lamp is perfectly proportioned for bedside lighting."		home & garden > lighting > lamps		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/products/13310_1.jpg?v=1700239330		https://www.omf.net.au/products/azul-table-lamp-teal?variant=42532135731397&currency=AUD		Lamps	23	0 kg	
Vivid Velvet European Pillowcase Indigo | OMF	shopify_AU_7564202082501_42549481898181	34.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"Mix, Match and add colour to your bedroom with these velvet accessories. Available in a range of colours to add style and flair to your home."		home & garden > linens & bedding > bedding > pillowcases & shams		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/VCEPCVI.jpg?v=1702053621		https://www.omf.net.au/products/vivid-pillowcase-indigo-euro?variant=42549481898181&currency=AUD		Pillow Case	320	0 kg	
Heston 300TC Fitted Sheet Combo Set Sage Super King | OMF	shopify_AU_7563156619461_42545179230405	99.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"Our oh-so-soft 300TC Cotton Percale Sheets are both durable and easy care! You'll love the cuffed & piped finish, plus the fitted sheet has a 40cm wall depth to suit almost any mattress. Available in a selection of colors to match your bedspread, you won't be able to resist!"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/1SHCSAKSHCSADHCSAQHCSAKHCSASKHCSALSHCSA_d9a35d8f-59a6-4d5d-8935-27e2bdb358d3.jpg?v=1702053588		https://www.omf.net.au/products/heston-300-thread-count-fitted-sheet-combo-set-sage-sk?variant=42545179230405&currency=AUD		bed sheets	120	0 kg	
Royal Comfort 1000TC Cotton Blend Quilt Cover Set King White | OMF	shopify_AU_7552839516357_42520698912965	65.95 AUD	1	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Dive into deep comfort with the Royal Comfort 1000 Thread Count Cotton Blend Quilt Cover Set. This classic plain satin finish quilt set is perfect for any bedroom - whether it's ultra-modern or classically styled. With its stunning handle and silky feel, it's made with premium 1000 thread count sateen fabric for ultimate quality and deliciously softness. The cotton-rich fabric and high thread count create a finer weave and ultimately, a softer touch. Features: - Brand: Royal Comfort - A classic plain satin finish sets the scene for five-star indulgence - The epitome of luxury with its beautiful handle and silky feel - Superior quality cotton rich and an extremely high thread count produces a finer weave fabric - Premium 1000 thread count sateen fabric for ultimate quality and softness ﻿Online Only"		home & garden > linens & bedding > bedding > duvet covers		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/204864_4.jpg?v=1700843618		https://www.omf.net.au/products/royal-comfort-1000tc-cotton-blend-quilt-cover-set-kg-white?variant=42520698912965&currency=AUD		quilt covers	3	0 kg	
Royal Comfort Wool Blend All Seasons Quilt - Queen | OMF	shopify_AU_7590413402309_42625531150533	81.00 AUD	0	0		new	in stock		AU		AU		AU	Online	AU	en			Australian Business Mobiles			Receiving Clicks	Royal Comfort Wool Blend All Seasons Quilt - Queen		home & garden > linens & bedding > bedding > quilts & comforters		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/205001_1.jpg?v=1704636104		https://www.omf.net.au/products/royal-comfort-wool-blend-all-seasons-quilt-qn?variant=42625531150533&currency=AUD		quilt covers	383	3.2 kg	
Royal Comfort Washed 100 % Cotton Sheet Set Double Royal Blue | OMF	shopify_AU_7552847741125_42520708579525	69.00 AUD	1	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Refresh your bedroom with this 100% Cotton Soft Washed Sheet Set. Made from 100% cotton, that is soft to sink into during those colder nights, this luxurious sheet set will make you feel like you are sleeping in the clouds. Tailored in small quantities from premium cotton percale, the sheet set is infused with rich garment-dyed colour and then prewashed to endow the set with an ultra-soft, velvety feel. Features: - Brand: Royal Comfort - 100% cotton - European Soft washed - Neutral colour palette - Packaged in a reusable fabric bag - Available Colours: White, Royal Blue, Charcoal, Grey, Mulled Wine ﻿Online Only"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/10002573_6.jpg?v=1700670995		https://www.omf.net.au/products/royal-comfort-washed-100-cotton-sheet-set-db-royal-blue?variant=42520708579525&currency=AUD		bed sheets	182	0 kg	
Havana Outdoors Fringed Beach Umbrella - Sage Green | OMF	shopify_AU_7590411468997_42625528987845	164.00 AUD	2	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	Havana Outdoors Fringed Beach Umbrella - Sage Green		home & garden > lawn & garden > outdoor living		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/10003989_1.jpg?v=1703781562		https://www.omf.net.au/products/havana-outdoors-fringe-beach-umbrella-sage-green?variant=42625528987845&currency=AUD		Outdoor Umbrellas	1	5.9 kg	
Ezy Standard Bed Base Single Midnight Grey | OMF	shopify_AU_7544693883077_42500626776261	298.00 AUD	2	0			in stock	AU		AU		AU		Online	AU	en			Original Mattress Factory Australia			Receiving Clicks	Designed to make it stylish and stand out. This OMF Bed Base comes in a box and can be easily transported anywhere. Order online today!		furniture > beds & accessories > beds & bed frames			https://cdn.shopify.com/s/files/1/0523/6729/4661/files/EzyBase_MG_Q_FT_02_a21fb247-807a-4230-a9d1-a01b61be023d.jpg?v=1699548159		https://www.omf.net.au/products/ezy-standard-base-sg?variant=42500626776261&currency=AUD		Beds & Bases		0 kg	
GC-10 Contour By OMF Double Mattress | OMF	shopify_AU_7584475152581_42606521483461	648.00 AUD	0	8		new	in stock	AU		AU		AU		Online	AU	en			Original Mattress Factory Australia			Receiving Clicks	"Experience unrivalled comfort with the GC-10 Contour Double Size Mattress by OMF. The perfect blend of support and softness for quality sleep. Upgrade your bed today!
"	unisex	furniture > beds & accessories > mattresses		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/OM-GC-10-16.jpg?v=1704860283		https://www.omf.net.au/products/gc-10-by-omf-db-mattress?variant=42606521483461&currency=AUD		Mattress		25.43 kg	
Royal Comfort Duck Feather and Down King Size Mattress Topper 1800 GSM | OMF	shopify_AU_7524198318277_42461645373637	102.00 AUD	1	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Transform your mattress into one of luxury and comfort, with the Royal Comfort 1800GSM Duck Feather and Down Mattress Topper.The topper is a decadent 1800GSM, with a premium fill of 95% white duck feather and 5% white duck down. The fill is encased in a 233-thread count 100% cotton cover that is both soft to the touch and ensures that the fill does not poke through. The baffle box design of the topper ensures that the fill is evenly distributed, and does not shift, as well as ensuring the topper keeps its loft. Wake up feeling both refreshed and pampered, with the Royal Comfort 1800GSM Duck Feather and Down Mattress Topper. Features:Brand: Royal ComfortLuxurious and warmDecadent 1800GSM fill100% soft-touch cotton cover 95% white duck feather, 5% white duck down fillBaffle box design to ensure the fill is evenly distributed and maximise fluffiness and loftLofty 3cm thicknessBaffle box design to ensure fill stays evenly distributed 100% cotton coverSize and Dimensions:Single: 91cm x 193cmKing Single: 107cm x 203cmDouble: 137cm x 187cmQueen: 153cm x 203cmKing: 183cm x 203cmPackage Contents:1 x Royal Comfort 1800GSM Duck Feather and Down Mattress Topper Online only"		home & garden > linens & bedding > bedding > mattress protectors > mattress pads		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/204720_1_ba6c7aef-4371-4b99-ad4d-64136ca78ca7.jpg?v=1698424512		https://www.omf.net.au/products/royal-comfort-duck-feather-and-down-king-size-mattress-topper-1800-gsm?variant=42461645373637&currency=AUD		Mattress Topper	73	3.7 kg	
Vivid Square Cushion Black | OMF	shopify_AU_7564204802245_42549485895877	44.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	Spice up your bedroom with these luxe velvet cushions! Choose from a rainbow of shades to slip some sass into your space!		home & garden > linens & bedding > bedding > pillowcases & shams		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/SQVCVBL.jpg?v=1701967661		https://www.omf.net.au/products/vivid-square-cushion-43cm-black?variant=42549485895877&currency=AUD		Cushion	29	0 kg	
Eco Renew Cool Wool Double Quilt | OMF	shopify_AU_7490320531653_42367383896261	149.95 AUD	0	0			in stock	AU		AU		AU		Online	AU	en			Bambi			Receiving Clicks	"Indulge in a luxurious night's rest with the Eco Renew Cool Wool Double Quilt! Pure cotton wraps around best quality Austalian down wool fill, offering superior warmth and comfort for optimal relaxation. The 200gsm wool fill thermo-regulates body temp., keeping you snoozy all night. Plus, Woolmark-certified and backed by a 5-year guarantee, you can sleep soundly knowing it'll last. Sleep stress-free with Koala-ty rest!"		home & garden > linens & bedding > bedding > quilts & comforters			https://cdn.shopify.com/s/files/1/0523/6729/4661/files/1J7C9996.jpg?v=1705280034		https://www.omf.net.au/products/eco-renew-cool-wool-double-quilt?variant=42367383896261&currency=AUD		Quilt	9	0 kg	
Barclay Coverlet Set Olive Queen/King | OMF	shopify_AU_7564207128773_42549488386245	189.00 AUD	3	0			in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	Bring some flavor to the bedroom with Barclay! This ultra-huggy coverlet sports a traditional quilted design and is adorned with a super-swanky cuffed edge that'll look cool in any room.		home & garden > linens & bedding > bedding		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/SBAROQBAROSKBAROIMAGEA.jpg?v=1701794432		https://www.omf.net.au/products/barclay-coverlet-set-olive-qn-kg?variant=42549488386245&currency=AUD		Coverlet	132	0 kg	
Reklaim Bookcase King Bed Frame | OMF	shopify_AU_7494238994629_42378555523269	1448.00 AUD	34	9	1158.00 AUD		in stock	AU		AU		AU		Online	AU	en			Original Mattress Factory Australia			Receiving Clicks	"Upgrade your bedroom aesthetics with our Reklaim Bookcase King Bed Frame. Expertly crafted from reclaimed wood for quality, this bed frame offers a unique blend of style and functionality for your space. Order yours today and sleep in comfort and style.
"		furniture > beds & accessories > beds & bed frames			https://cdn.shopify.com/s/files/1/0523/6729/4661/files/ReklaimStyled1K_3b334bd0-0970-453e-ad6a-2bf5a0202640.jpg?v=1696005514		https://www.omf.net.au/products/reklaim-bookcase-king-bed-frame?variant=42378555523269&currency=AUD		Bed Frame		0 kg	
Heston 300TC Fitted Sheet Combo Set Charcoal King Single | OMF	shopify_AU_7562381983941_42542655144133	59.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"Our luxurious 300 thread count cotton percale combo sets boast a super soft and silky smooth fabric that's totally durable. Choose from an array of colors to match your bedspread and be sure to rest easy, as the fitted sheet has a 40cm wall depth for most mattresses. Included in the set: one fitted sheet and two standard pillowcases—all you need for a good night's sleep!"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/1SHCCKSHCCDHCCQHCCKHCCSKHCCLSHCC_3765f315-43d4-4024-99b7-581a6572f8fa.jpg?v=1702139598		https://www.omf.net.au/products/heston-300-thread-count-fitted-sheet-combo-set-charcoal-ks?variant=42542655144133&currency=AUD		bed sheets	81	0 kg	
Kairo Coverlet Set Taupe Queen/King | OMF	shopify_AU_7564205949125_42549487141061	249.00 AUD	0	0			in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	Bathe in luxury with Kairo's incredibly soft velvet fabric! A quilted leaf design in stunning taupe adds the perfect blend of style and subtlety. This coverlet's neutral palette ensures it'll fit right in with any room. The pillowcases and cushion boast an elegant tailored edge for that extra touch of class. Complete the look with matching European pillowcases!		home & garden > linens & bedding > bedding		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/SKAIRQKAIRSKKAIR-1.jpg?v=1701794363		https://www.omf.net.au/products/kairo-coverlet-set-taupe-qn-kg?variant=42549487141061&currency=AUD		Coverlet	104	0 kg	
Royal Comfort Kensington 1200TC 100% Cotton Stripe Sheet Set Double Sand | OMF	shopify_AU_7552846299333_42520706908357	68.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Treat yourself to a luxuriously deep sleep with the ultra-fine and decadently soft 1200TC 100% Cotton Sheet Set, designed by Kensington! These sheets are made from premium-grade 100% Cotton. This ensures durability while also ensuring the sheets are exceptionally soft and breathable. The sheets have a decadent 1200 thread count and the sateen weave provides the sheets with a pure soft hand and a silky shine. The striped design-finish of the sheets provides that contemporary, yet subtle touch to any bedroom. Features: - Brand: Kensington - 1200 thread count - Made from premium-grade, long-staple 100% cotton - Exceptionally soft and breathable - Sateen weave provides the sheets with a pure soft hand and a silky shine - Contemporary striped design ﻿Online Only"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/202129_7.jpg?v=1700066930		https://www.omf.net.au/products/royal-comfort-kensington-1200tc-100-cotton-stripe-sheet-set-double-sand?variant=42520706908357&currency=AUD		bed sheets	192	0 kg	
Fletcher Flannelette Sheet Set White King | OMF	shopify_AU_7558642172101_42530419933381	109.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"Cosy up with our range of flannelette sheet sets: made with the finest quality brushed cotton, they're cozy as can be, with durability that won't quit! Smartly cuffed & piped, they come in vibrant colors, with a 40 cm wall depth that makes them easy to fit. Bedsheets: cuddle-friendly & picture-perfect!"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/1SFLEWKSFLEWDFLEWQFLEWKFLEWSKFLEWSPKFLEW_80e8dc87-c107-429d-be73-fd7f7ea446b3.jpg?v=1702139578		https://www.omf.net.au/products/fletcher-170gsm-cotton-twill-flannelette-white-king?variant=42530419933381&currency=AUD		bed sheets	50	0 kg	
